,S0,S1,S2,S3,AVG
613,495.0,449.0,240.0,219.0,350.0
614,495.0,449.0,241.0,220.0,351.0
615,495.0,449.0,241.0,219.0,351.0
616,495.0,449.0,241.0,219.0,351.0
617,495.0,449.0,241.0,219.0,351.0
618,495.0,449.0,241.0,219.0,351.0
619,495.0,449.0,241.0,219.0,351.0
620,495.0,449.0,241.0,220.0,351.0
621,495.0,449.0,241.0,219.0,351.0
622,495.0,449.0,241.0,219.0,351.0
623,495.0,449.0,240.0,219.0,350.0
624,495.0,449.0,240.0,218.0,350.0
625,495.0,449.0,241.0,218.0,350.0
626,495.0,449.0,241.0,219.0,351.0
627,494.0,449.0,242.0,218.0,350.0
628,494.0,449.0,242.0,219.0,351.0
629,494.0,449.0,242.0,218.0,350.0
